epochNum	EEGVectBlockNum	PSGFilename	startSamples	durationSamples	startSec	durationSec	
84	6	01-05-0001	2191547	402	8560.73	1.57	
85	6	01-05-0001	2193431	538	8568.09	2.1	
86	6	01-05-0001	2198848	317	8589.25	1.24	
87	6	01-05-0001	2199555	300	8592.01	1.17	
88	6	01-05-0001	2200102	261	8594.15	1.02	
89	6	01-05-0001	2201695	228	8600.37	0.89	
90	6	01-05-0001	2202419	202	8603.2	0.79	
91	6	01-05-0001	2203889	294	8608.94	1.15	
92	6	01-05-0001	2204498	187	8611.32	0.73	
93	6	01-05-0001	2207063	143	8621.34	0.56	
94	6	01-05-0001	2208607	348	8627.37	1.36	
95	6	01-05-0001	2209907	264	8632.45	1.03	
96	6	01-05-0001	2210350	164	8634.18	0.64	
97	6	01-05-0001	2212324	251	8641.89	0.98	
98	7	01-05-0001	2222925	348	8683.3	1.36	
99	7	01-05-0001	2226642	356	8697.82	1.39	
100	7	01-05-0001	2228175	133	8703.81	0.52	
101	7	01-05-0001	2231785	82	8717.91	0.32	
102	7	01-05-0001	2232300	182	8719.92	0.71	
103	7	01-05-0001	2233449	159	8724.41	0.62	
104	7	01-05-0001	2233669	82	8725.27	0.32	
105	7	01-05-0001	2234145	95	8727.13	0.37	
106	7	01-05-0001	2235817	138	8733.66	0.54	
107	7	01-05-0001	2237530	266	8740.35	1.04	
108	7	01-05-0001	2238231	169	8743.09	0.66	
109	7	01-05-0001	2239631	356	8748.56	1.39	
110	7	01-05-0001	2240031	369	8750.12	1.44	
111	7	01-05-0001	2240778	212	8753.04	0.83	
112	7	01-05-0001	2241710	259	8756.68	1.01	
113	7	01-05-0001	2242716	233	8760.61	0.91	
114	7	01-05-0001	2244293	387	8766.77	1.51	
115	7	01-05-0001	2245624	151	8771.97	0.59	
116	7	01-05-0001	2248868	87	8784.64	0.34	
117	7	01-05-0001	2249807	82	8788.31	0.32	
118	7	01-05-0001	2251177	184	8793.66	0.72	
119	8	01-05-0001	2255585	233	8810.88	0.91	
120	8	01-05-0001	2256760	474	8815.47	1.85	
121	8	01-05-0001	2257592	448	8818.72	1.75	
122	8	01-05-0001	2258737	187	8823.19	0.73	
123	8	01-05-0001	2259448	302	8825.97	1.18	
124	8	01-05-0001	2260675	420	8830.76	1.64	
125	8	01-05-0001	2262070	228	8836.21	0.89	
126	8	01-05-0001	2267062	172	8855.71	0.67	
127	8	01-05-0001	2267779	225	8858.51	0.88	
128	8	01-05-0001	2268104	172	8859.78	0.67	
129	8	01-05-0001	2269338	151	8864.6	0.59	
130	8	01-05-0001	2270305	246	8868.38	0.96	
131	8	01-05-0001	2271457	346	8872.88	1.35	
132	8	01-05-0001	2274035	243	8882.95	0.95	
133	8	01-05-0001	2274824	192	8886.03	0.75	
134	8	01-05-0001	2275569	189	8888.94	0.74	
135	8	01-05-0001	2276708	159	8893.39	0.62	
136	8	01-05-0001	2277924	233	8898.14	0.91	
137	8	01-05-0001	2278403	212	8900.01	0.83	
138	8	01-05-0001	2280788	146	8909.33	0.57	
139	8	01-05-0001	2281882	389	8913.6	1.52	
140	8	01-05-0001	2283169	210	8918.63	0.82	
141	8	01-05-0001	2283942	338	8921.65	1.32	
142	9	01-05-0001	2329889	438	9101.13	1.71	
143	9	01-05-0001	2333345	346	9114.63	1.35	
144	9	01-05-0001	2334564	253	9119.39	0.99	
145	9	01-05-0001	2335565	297	9123.3	1.16	
146	9	01-05-0001	2337390	172	9130.43	0.67	
147	9	01-05-0001	2338084	297	9133.14	1.16	
148	9	01-05-0001	2339674	520	9139.35	2.03	
149	9	01-05-0001	2340493	164	9142.55	0.64	
150	9	01-05-0001	2341356	351	9145.92	1.37	
151	9	01-05-0001	2342152	182	9149.03	0.71	
152	9	01-05-0001	2342508	256	9150.42	1	
153	9	01-05-0001	2343826	197	9155.57	0.77	
154	9	01-05-0001	2344783	246	9159.31	0.96	
155	9	01-05-0001	2345871	238	9163.56	0.93	
156	9	01-05-0001	2346465	166	9165.88	0.65	
157	9	01-05-0001	2346959	497	9167.81	1.94	
158	9	01-05-0001	2348211	297	9172.7	1.16	
159	9	01-05-0001	2351857	189	9186.94	0.74	
160	9	01-05-0001	2352719	177	9190.31	0.69	
161	9	01-05-0001	2354519	236	9197.34	0.92	
162	9	01-05-0001	2357187	207	9207.76	0.81	
163	9	01-05-0001	2357791	184	9210.12	0.72	
164	9	01-05-0001	2358646	164	9213.46	0.64	
165	10	01-05-0001	2363374	620	9231.93	2.42	
166	10	01-05-0001	2364329	120	9235.66	0.47	
167	10	01-05-0001	2364820	499	9237.58	1.95	
168	10	01-05-0001	2365990	187	9242.15	0.73	
169	10	01-05-0001	2366211	166	9243.01	0.65	
170	10	01-05-0001	2367055	279	9246.31	1.09	
171	10	01-05-0001	2368061	320	9250.24	1.25	
172	10	01-05-0001	2371461	497	9263.52	1.94	
173	10	01-05-0001	2373222	300	9270.4	1.17	
174	10	01-05-0001	2373573	323	9271.77	1.26	
175	10	01-05-0001	2374441	164	9275.16	0.64	
176	10	01-05-0001	2377477	302	9287.02	1.18	
177	10	01-05-0001	2379282	236	9294.07	0.92	
178	10	01-05-0001	2380718	177	9299.68	0.69	
179	10	01-05-0001	2381906	289	9304.32	1.13	
180	10	01-05-0001	2385672	187	9319.03	0.73	
181	10	01-05-0001	2390812	210	9339.11	0.82	
182	10	01-05-0001	2391959	330	9343.59	1.29	
183	11	01-05-0003	97761	146	381.88	0.57	
184	11	01-05-0003	113818	338	444.6	1.32	
185	11	01-05-0003	117706	215	459.79	0.84	
186	11	01-05-0003	121441	131	474.38	0.51	
187	11	01-05-0003	125878	161	491.71	0.63	
188	12	01-05-0003	1304883	399	5097.2	1.56	
189	12	01-05-0003	1306429	233	5103.24	0.91	
190	12	01-05-0003	1307213	128	5106.3	0.5	
191	12	01-05-0003	1310106	136	5117.6	0.53	
192	12	01-05-0003	1311263	312	5122.12	1.22	
193	12	01-05-0003	1328051	238	5187.7	0.93	
194	12	01-05-0003	1329590	251	5193.71	0.98	
195	13	01-05-0003	1489743	100	5819.31	0.39	
196	13	01-05-0003	1490089	77	5820.66	0.3	
197	13	01-05-0003	1496187	95	5844.48	0.37	
198	13	01-05-0003	1517294	223	5926.93	0.87	
199	14	01-05-0003	1628429	238	6361.05	0.93	
200	14	01-05-0003	1631055	166	6371.31	0.65	
201	14	01-05-0003	1632540	207	6377.11	0.81	
202	14	01-05-0003	1633743	233	6381.81	0.91	
203	14	01-05-0003	1636841	151	6393.91	0.59	
204	14	01-05-0003	1638180	143	6399.14	0.56	
205	14	01-05-0003	1638554	246	6400.6	0.96	
206	14	01-05-0003	1642127	151	6414.56	0.59	
207	14	01-05-0003	1646190	148	6430.43	0.58	
208	14	01-05-0003	1649198	243	6442.18	0.95	
209	15	01-05-0003	1686246	241	6586.9	0.94	
210	15	01-05-0003	1692631	389	6611.84	1.52	
211	15	01-05-0003	1693819	238	6616.48	0.93	
212	15	01-05-0003	1695214	179	6621.93	0.7	
213	15	01-05-0003	1695434	184	6622.79	0.72	
214	15	01-05-0003	1697838	205	6632.18	0.8	
215	15	01-05-0003	1701798	82	6647.65	0.32	
216	15	01-05-0003	1703291	197	6653.48	0.77	
217	15	01-05-0003	1704166	154	6656.9	0.6	
218	15	01-05-0003	1707213	187	6668.8	0.73	
219	15	01-05-0003	1708163	256	6672.51	1	
220	15	01-05-0003	1709737	212	6678.66	0.83	
221	15	01-05-0003	1710979	261	6683.51	1.02	
222	16	01-05-0003	1737395	192	6786.7	0.75	
223	16	01-05-0003	1739031	131	6793.09	0.51	
224	16	01-05-0003	1740270	397	6797.93	1.55	
225	16	01-05-0003	1741901	113	6804.3	0.44	
226	16	01-05-0003	1749885	148	6835.49	0.58	
227	16	01-05-0003	1752963	154	6847.51	0.6	
228	16	01-05-0003	1758211	148	6868.01	0.58	
229	16	01-05-0003	1758436	77	6868.89	0.3	
230	16	01-05-0003	1760302	264	6876.18	1.03	
231	17	01-05-0003	1827205	220	7137.52	0.86	
232	17	01-05-0003	1835364	415	7169.39	1.62	
233	17	01-05-0003	1836818	259	7175.07	1.01	
234	17	01-05-0003	1849019	346	7222.73	1.35	
235	18	01-05-0003	1865111	184	7285.59	0.72	
236	18	01-05-0003	1872233	228	7313.41	0.89	
237	18	01-05-0003	1875594	202	7326.54	0.79	
238	18	01-05-0003	1876785	118	7331.19	0.46	
239	18	01-05-0003	1879078	77	7340.15	0.3	
240	18	01-05-0003	1887122	256	7371.57	1	
241	19	01-05-0003	2186263	238	8540.09	0.93	
242	19	01-05-0003	2187156	256	8543.58	1	
243	19	01-05-0003	2188140	146	8547.42	0.57	
244	19	01-05-0003	2189770	305	8553.79	1.19	
245	19	01-05-0003	2197819	279	8585.23	1.09	
246	19	01-05-0003	2199217	220	8590.69	0.86	
247	19	01-05-0003	2200276	195	8594.83	0.76	
248	19	01-05-0003	2202957	356	8605.3	1.39	
249	19	01-05-0003	2206034	246	8617.32	0.96	
250	19	01-05-0003	2208394	259	8626.54	1.01	
251	20	01-05-0003	2241472	269	8755.75	1.05	
252	20	01-05-0003	2242842	274	8761.1	1.07	
253	20	01-05-0003	2246525	166	8775.49	0.65	
254	20	01-05-0003	2248701	289	8783.99	1.13	
255	20	01-05-0003	2249418	159	8786.79	0.62	
256	20	01-05-0003	2253970	223	8804.57	0.87	
257	20	01-05-0003	2255050	264	8808.79	1.03	
258	20	01-05-0003	2262679	218	8838.59	0.85	
259	20	01-05-0003	2263660	236	8842.42	0.92	
260	21	01-05-0004	426537	120	1666.16	0.47	
261	21	01-05-0004	440445	200	1720.49	0.78	
262	21	01-05-0004	441708	192	1725.42	0.75	
263	21	01-05-0004	447511	154	1748.09	0.6	
264	22	01-05-0004	475722	187	1858.29	0.73	
265	22	01-05-0004	496402	179	1939.07	0.7	
266	23	01-05-0004	665562	123	2599.85	0.48	
267	24	01-05-0004	847357	141	3309.99	0.55	
268	25	01-05-0004	1787323	159	6981.73	0.62	
269	25	01-05-0004	1791542	159	6998.21	0.62	
270	27	01-05-0004	2063473	133	8060.44	0.52	
271	27	01-05-0004	2063749	156	8061.52	0.61	
272	27	01-05-0004	2064376	251	8063.97	0.98	
273	27	01-05-0004	2065777	84	8069.44	0.33	
274	27	01-05-0004	2074762	123	8104.54	0.48	
275	27	01-05-0004	2075543	115	8107.59	0.45	
276	27	01-05-0004	2080896	133	8128.5	0.52	
277	27	01-05-0004	2082266	113	8133.85	0.44	
278	29	01-05-0004	2324260	123	9079.14	0.48	
279	29	01-05-0004	2329364	133	9099.08	0.52	
280	30	01-05-0004	3714150	256	14508.4	1	
281	30	01-05-0004	3715343	207	14513.06	0.81	
282	30	01-05-0004	3716552	253	14517.78	0.99	
283	30	01-05-0004	3720648	333	14533.78	1.3	
284	30	01-05-0004	3727608	169	14560.97	0.66	
285	30	01-05-0004	3732989	210	14581.99	0.82	
286	31	01-05-0005	526840	128	2057.97	0.5	
287	31	01-05-0005	550689	131	2151.13	0.51	
288	32	01-05-0005	581548	202	2271.67	0.79	
289	32	01-05-0005	586944	161	2292.75	0.63	
290	32	01-05-0005	589212	264	2301.61	1.03	
291	32	01-05-0005	592596	128	2314.83	0.5	
292	32	01-05-0005	593861	197	2319.77	0.77	
293	33	01-05-0005	772705	200	3018.38	0.78	
294	33	01-05-0005	782861	146	3058.05	0.57	
295	33	01-05-0005	786138	151	3070.85	0.59	
296	34	01-05-0005	956383	128	3735.87	0.5	
297	34	01-05-0005	966894	241	3776.93	0.94	
298	34	01-05-0005	968044	246	3781.42	0.96	
299	34	01-05-0005	980938	271	3831.79	1.06	
300	34	01-05-0005	981906	248	3835.57	0.97	
301	34	01-05-0005	984082	146	3844.07	0.57	
302	35	01-05-0005	2120489	154	8283.16	0.6	
303	35	01-05-0005	2121577	159	8287.41	0.62	
304	35	01-05-0005	2121825	197	8288.38	0.77	
305	35	01-05-0005	2123192	169	8293.72	0.66	
306	35	01-05-0005	2124221	113	8297.74	0.44	
307	35	01-05-0005	2130440	233	8322.03	0.91	
308	35	01-05-0005	2133724	95	8334.86	0.37	
309	35	01-05-0005	2141051	100	8363.48	0.39	
310	35	01-05-0005	2145951	123	8382.62	0.48	
311	35	01-05-0005	2146929	182	8386.44	0.71	
312	35	01-05-0005	2147958	259	8390.46	1.01	
313	36	01-05-0005	2322435	300	9072.01	1.17	
314	36	01-05-0005	2323640	151	9076.72	0.59	
315	36	01-05-0005	2326528	241	9088	0.94	
316	36	01-05-0005	2328028	161	9093.86	0.63	
317	36	01-05-0005	2329300	220	9098.83	0.86	
318	36	01-05-0005	2329759	105	9100.62	0.41	
319	36	01-05-0005	2330355	118	9102.95	0.46	
320	36	01-05-0005	2332032	174	9109.5	0.68	
321	36	01-05-0005	2338148	182	9133.39	0.71	
322	36	01-05-0005	2340524	333	9142.67	1.3	
323	36	01-05-0005	2343565	118	9154.55	0.46	
324	37	01-05-0005	2719186	415	10621.82	1.62	
325	37	01-05-0005	2722847	120	10636.12	0.47	
326	37	01-05-0005	2732677	236	10674.52	0.92	
327	37	01-05-0005	2737418	287	10693.04	1.12	
328	37	01-05-0005	2739502	535	10701.18	2.09	
329	37	01-05-0005	2747471	315	10732.31	1.23	
330	38	01-05-0005	2858230	141	11164.96	0.55	
331	38	01-05-0005	2860357	146	11173.27	0.57	
332	38	01-05-0005	2864136	333	11188.03	1.3	
333	38	01-05-0005	2864906	412	11191.04	1.61	
334	38	01-05-0005	2865495	212	11193.34	0.83	
335	38	01-05-0005	2867195	100	11199.98	0.39	
336	38	01-05-0005	2868767	92	11206.12	0.36	
337	38	01-05-0005	2868869	154	11206.52	0.6	
338	38	01-05-0005	2869261	141	11208.05	0.55	
339	38	01-05-0005	2869780	210	11210.08	0.82	
340	38	01-05-0005	2874365	97	11227.99	0.38	
341	39	01-05-0005	3009695	118	11756.62	0.46	
342	39	01-05-0005	3011871	187	11765.12	0.73	
343	39	01-05-0005	3018266	113	11790.1	0.44	
344	39	01-05-0005	3021842	264	11804.07	1.03	
345	39	01-05-0005	3025236	128	11817.33	0.5	
346	40	01-05-0005	3423119	164	13371.56	0.64	
347	40	01-05-0005	3427794	154	13389.82	0.6	
348	40	01-05-0005	3428209	338	13391.44	1.32	
349	40	01-05-0005	3429225	200	13395.41	0.78	
350	40	01-05-0005	3439363	108	13435.01	0.42	
351	40	01-05-0005	3441170	189	13442.07	0.74	
352	40	01-05-0005	3443067	172	13449.48	0.67	
353	40	01-05-0005	3447946	174	13468.54	0.68	
354	40	01-05-0005	3449426	323	13474.32	1.26	
355	40	01-05-0005	3451328	159	13481.75	0.62	
356	41	01-05-0006	1801129	174	7035.66	0.68	
357	41	01-05-0006	1801836	315	7038.42	1.23	
358	41	01-05-0006	1804923	136	7050.48	0.53	
359	41	01-05-0006	1806533	264	7056.77	1.03	
360	41	01-05-0006	1808020	192	7062.58	0.75	
361	41	01-05-0006	1811799	384	7077.34	1.5	
362	41	01-05-0006	1812815	225	7081.31	0.88	
363	41	01-05-0006	1815063	136	7090.09	0.53	
364	41	01-05-0006	1816428	172	7095.42	0.67	
365	42	01-05-0006	1844964	233	7206.89	0.91	
366	42	01-05-0006	1848842	415	7222.04	1.62	
367	42	01-05-0006	1853732	159	7241.14	0.62	
368	42	01-05-0006	1854134	261	7242.71	1.02	
369	42	01-05-0006	1856202	223	7250.79	0.87	
370	42	01-05-0006	1860513	202	7267.63	0.79	
371	42	01-05-0006	1864858	95	7284.6	0.37	
372	43	01-05-0006	1907279	151	7450.31	0.59	
373	43	01-05-0006	1909271	312	7458.09	1.22	
374	43	01-05-0006	1910579	410	7463.2	1.6	
375	43	01-05-0006	1915095	169	7480.84	0.66	
376	43	01-05-0006	1917184	148	7489	0.58	
377	43	01-05-0006	1917891	156	7491.76	0.61	
378	43	01-05-0006	1918707	392	7494.95	1.53	
379	43	01-05-0006	1922619	154	7510.23	0.6	
380	43	01-05-0006	1924695	325	7518.34	1.27	
381	43	01-05-0006	1930258	105	7540.07	0.41	
382	43	01-05-0006	1932022	182	7546.96	0.71	
383	43	01-05-0006	1933094	205	7551.15	0.8	
384	43	01-05-0006	1933614	218	7553.18	0.85	
385	44	01-05-0006	2036608	443	7955.5	1.73	
386	44	01-05-0006	2041541	195	7974.77	0.76	
387	44	01-05-0006	2044600	189	7986.72	0.74	
388	44	01-05-0006	2047916	223	7999.67	0.87	
389	44	01-05-0006	2051098	105	8012.1	0.41	
390	44	01-05-0006	2055974	195	8031.15	0.76	
391	44	01-05-0006	2058104	87	8039.47	0.34	
392	44	01-05-0006	2058627	179	8041.51	0.7	
393	44	01-05-0006	2059594	113	8045.29	0.44	
394	44	01-05-0006	2060145	264	8047.44	1.03	
395	45	01-05-0006	2611205	159	10200.02	0.62	
396	45	01-05-0006	2613018	202	10207.1	0.79	
397	45	01-05-0006	2617270	248	10223.71	0.97	
398	45	01-05-0006	2618634	289	10229.04	1.13	
399	45	01-05-0006	2619395	269	10232.01	1.05	
400	45	01-05-0006	2620977	264	10238.19	1.03	
401	45	01-05-0006	2624684	348	10252.67	1.36	
402	45	01-05-0006	2626964	274	10261.58	1.07	
403	45	01-05-0006	2628552	271	10267.78	1.06	
404	45	01-05-0006	2629396	251	10271.08	0.98	
405	45	01-05-0006	2630579	187	10275.7	0.73	
406	45	01-05-0006	2634506	348	10291.04	1.36	
407	45	01-05-0006	2636285	284	10297.99	1.11	
408	46	01-05-0006	3101983	200	12117.12	0.78	
409	46	01-05-0006	3102828	182	12120.42	0.71	
410	46	01-05-0006	3104497	169	12126.94	0.66	
411	46	01-05-0006	3113175	356	12160.84	1.39	
412	46	01-05-0006	3114309	192	12165.27	0.75	
413	46	01-05-0006	3116065	87	12172.13	0.34	
414	46	01-05-0006	3117327	225	12177.06	0.88	
415	46	01-05-0006	3127619	154	12217.26	0.6	
416	47	01-05-0006	3156047	133	12328.31	0.52	
417	47	01-05-0006	3160525	174	12345.8	0.68	
418	47	01-05-0006	3161454	353	12349.43	1.38	
419	47	01-05-0006	3163602	315	12357.82	1.23	
420	47	01-05-0006	3168271	556	12376.06	2.17	
421	47	01-05-0006	3170670	177	12385.43	0.69	
422	47	01-05-0006	3172244	289	12391.58	1.13	
423	47	01-05-0006	3172631	105	12393.09	0.41	
424	47	01-05-0006	3174062	120	12398.68	0.47	
425	48	01-05-0006	3730015	361	14570.37	1.41	
426	48	01-05-0006	3733102	243	14582.43	0.95	
427	48	01-05-0006	3737283	146	14598.76	0.57	
428	48	01-05-0006	3737475	159	14599.51	0.62	
429	48	01-05-0006	3738299	105	14602.73	0.41	
430	48	01-05-0006	3739901	274	14608.99	1.07	
431	48	01-05-0006	3740826	172	14612.6	0.67	
432	48	01-05-0006	3742825	151	14620.41	0.59	
433	48	01-05-0006	3744655	118	14627.56	0.46	
434	49	01-05-0006	3811668	389	14889.33	1.52	
435	49	01-05-0006	3812447	133	14892.37	0.52	
436	49	01-05-0006	3813499	287	14896.48	1.12	
437	49	01-05-0006	3818852	307	14917.39	1.2	
438	49	01-05-0006	3819809	243	14921.13	0.95	
439	49	01-05-0006	3821862	161	14929.15	0.63	
440	49	01-05-0006	3822961	141	14933.44	0.55	
441	49	01-05-0006	3824248	189	14938.47	0.74	
442	49	01-05-0006	3825697	417	14944.13	1.63	
443	49	01-05-0006	3826970	241	14949.1	0.94	
444	49	01-05-0006	3827935	177	14952.87	0.69	
445	49	01-05-0006	3828511	451	14955.12	1.76	
446	49	01-05-0006	3830326	328	14962.21	1.28	
447	50	01-05-0006	3880474	141	15158.1	0.55	
448	50	01-05-0006	3883666	494	15170.57	1.93	
449	50	01-05-0006	3884398	192	15173.43	0.75	
450	50	01-05-0006	3886428	169	15181.36	0.66	
451	50	01-05-0006	3888184	261	15188.22	1.02	
452	50	01-05-0006	3889119	276	15191.87	1.08	
453	50	01-05-0006	3889966	151	15195.18	0.59	
454	50	01-05-0006	3890217	479	15196.16	1.87	
455	50	01-05-0006	3891497	230	15201.16	0.9	
456	50	01-05-0006	3894674	251	15213.57	0.98	
457	50	01-05-0006	3897103	241	15223.06	0.94	
458	50	01-05-0006	3898634	179	15229.04	0.7	
459	50	01-05-0006	3899540	205	15232.58	0.8	
460	50	01-05-0006	3902999	310	15246.09	1.21	
461	50	01-05-0006	3903503	220	15248.06	0.86	
462	50	01-05-0006	3906540	404	15259.92	1.58	
463	51	01-05-0007	1799316	151	7028.58	0.59	
464	51	01-05-0007	1817754	138	7100.6	0.54	
465	52	01-05-0007	1974479	207	7712.81	0.81	
466	52	01-05-0007	1978970	164	7730.35	0.64	
467	52	01-05-0007	1980667	154	7736.98	0.6	
468	52	01-05-0007	1985687	174	7756.59	0.68	
469	52	01-05-0007	1990144	187	7774	0.73	
470	53	01-05-0007	2030761	113	7932.66	0.44	
471	53	01-05-0007	2034839	187	7948.59	0.73	
472	53	01-05-0007	2044275	243	7985.45	0.95	
473	53	01-05-0007	2046026	220	7992.29	0.86	
474	53	01-05-0007	2052106	141	8016.04	0.55	
475	53	01-05-0007	2054766	174	8026.43	0.68	
476	53	01-05-0007	2058084	159	8039.39	0.62	
477	54	01-05-0007	2283822	77	8921.18	0.3	
478	54	01-05-0007	2290281	205	8946.41	0.8	
479	54	01-05-0007	2291622	82	8951.65	0.32	
480	54	01-05-0007	2292511	136	8955.12	0.53	
481	54	01-05-0007	2298557	279	8978.74	1.09	
482	54	01-05-0007	2301238	302	8989.21	1.18	
483	54	01-05-0007	2303286	251	8997.21	0.98	
484	54	01-05-0007	2306066	223	9008.07	0.87	
485	54	01-05-0007	2306988	95	9011.67	0.37	
486	54	01-05-0007	2308810	113	9018.79	0.44	
487	54	01-05-0007	2309202	274	9020.32	1.07	
488	55	01-05-0007	2837069	323	11082.3	1.26	
489	55	01-05-0007	2840579	164	11096.01	0.64	
490	55	01-05-0007	2847012	200	11121.14	0.78	
491	55	01-05-0007	2851210	241	11137.54	0.94	
492	55	01-05-0007	2852790	223	11143.71	0.87	
493	55	01-05-0007	2853722	84	11147.35	0.33	
494	55	01-05-0007	2857577	136	11162.41	0.53	
495	55	01-05-0007	2859448	154	11169.72	0.6	
496	56	01-05-0007	2941294	159	11489.43	0.62	
497	56	01-05-0007	2941827	179	11491.51	0.7	
498	56	01-05-0007	2943107	256	11496.51	1	
499	56	01-05-0007	2944358	177	11501.4	0.69	
500	56	01-05-0007	2945649	220	11506.44	0.86	
501	56	01-05-0007	2948959	141	11519.37	0.55	
502	56	01-05-0007	2949949	136	11523.24	0.53	
503	56	01-05-0007	2956301	200	11548.05	0.78	
504	56	01-05-0007	2957806	174	11553.93	0.68	
505	56	01-05-0007	2960842	100	11565.79	0.39	
506	56	01-05-0007	2966715	110	11588.73	0.43	
507	57	01-05-0007	3126833	77	12214.19	0.3	
508	57	01-05-0007	3128768	113	12221.75	0.44	
509	57	01-05-0007	3131284	161	12231.58	0.63	
510	57	01-05-0007	3134290	195	12243.32	0.76	
511	57	01-05-0007	3137190	276	12254.65	1.08	
512	57	01-05-0007	3139607	228	12264.09	0.89	
513	57	01-05-0007	3143900	271	12280.86	1.06	
514	57	01-05-0007	3144942	200	12284.93	0.78	
515	57	01-05-0007	3148915	195	12300.45	0.76	
516	57	01-05-0007	3150469	182	12306.52	0.71	
517	57	01-05-0007	3154870	207	12323.71	0.81	
518	58	01-05-0007	3189773	154	12460.05	0.6	
519	58	01-05-0007	3191967	207	12468.62	0.81	
520	58	01-05-0007	3195448	248	12482.22	0.97	
