epochNum	EEGVectBlockNum	PSGFilename	startSamples	durationSamples	startSec	durationSec	
74	7	01-01-0001	6396721	307	24987.19	1.2	
75	7	01-01-0001	6404070	195	25015.9	0.76	
76	7	01-01-0001	6405732	182	25022.39	0.71	
77	7	01-01-0001	6410112	218	25039.5	0.85	
78	7	01-01-0001	6411328	246	25044.25	0.96	
79	7	01-01-0001	6413489	156	25052.69	0.61	
80	8	01-01-0001	6420662	108	25080.71	0.42	
81	8	01-01-0001	6423437	223	25091.55	0.87	
82	8	01-01-0001	6427269	205	25106.52	0.8	
83	8	01-01-0001	6427581	246	25107.74	0.96	
84	8	01-01-0001	6428173	266	25110.05	1.04	
85	8	01-01-0001	6431148	166	25121.67	0.65	
86	8	01-01-0001	6435564	310	25138.92	1.21	
87	8	01-01-0001	6436790	440	25143.71	1.72	
88	8	01-01-0001	6438705	307	25151.19	1.2	
89	8	01-01-0001	6441464	161	25161.97	0.63	
90	8	01-01-0001	6442337	187	25165.38	0.73	
91	8	01-01-0001	6443418	305	25169.6	1.19	
92	8	01-01-0001	6444782	404	25174.93	1.58	
93	8	01-01-0001	6445993	248	25179.66	0.97	
94	8	01-01-0001	6446769	305	25182.69	1.19	
95	9	01-01-0001	6489702	148	25350.4	0.58	
96	9	01-01-0001	6490540	492	25353.67	1.92	
97	9	01-01-0001	6491858	246	25358.82	0.96	
98	9	01-01-0001	6492895	259	25362.87	1.01	
99	9	01-01-0001	6494879	205	25370.62	0.8	
100	9	01-01-0001	6500014	202	25390.68	0.79	
101	9	01-01-0001	6501332	156	25395.83	0.61	
102	9	01-01-0001	6502810	266	25401.6	1.04	
103	9	01-01-0001	6506371	136	25415.51	0.53	
104	9	01-01-0001	6506911	233	25417.62	0.91	
105	9	01-01-0001	6508910	164	25425.43	0.64	
106	9	01-01-0001	6512000	154	25437.5	0.6	
107	9	01-01-0001	6513283	182	25442.51	0.71	
108	9	01-01-0001	6516360	146	25454.53	0.57	
109	9	01-01-0001	6517704	154	25459.78	0.6	
110	10	01-01-0001	6535555	200	25529.51	0.78	
111	10	01-01-0001	6536522	340	25533.29	1.33	
112	10	01-01-0001	6537700	307	25537.89	1.2	
113	10	01-01-0001	6538811	218	25542.23	0.85	
114	10	01-01-0001	6539789	182	25546.05	0.71	
115	10	01-01-0001	6542464	169	25556.5	0.66	
116	10	01-01-0001	6543921	108	25562.19	0.42	
117	10	01-01-0001	6547809	133	25577.38	0.52	
118	10	01-01-0001	6551191	156	25590.59	0.61	
119	10	01-01-0001	6552425	223	25595.41	0.87	
120	10	01-01-0001	6553459	266	25599.45	1.04	
121	10	01-01-0001	6554616	131	25603.97	0.51	
122	10	01-01-0001	6555594	102	25607.79	0.4	
123	10	01-01-0001	6559022	215	25621.18	0.84	
124	11	01-01-0007	1386112	189	5414.5	0.74	
125	11	01-01-0007	1387799	177	5421.09	0.69	
126	11	01-01-0007	1388598	102	5424.21	0.4	
127	11	01-01-0007	1399880	246	5468.28	0.96	
128	11	01-01-0007	1400440	200	5470.47	0.78	
129	11	01-01-0007	1405128	118	5488.78	0.46	
130	11	01-01-0007	1407447	154	5497.84	0.6	
131	12	01-01-0007	2122015	131	8289.12	0.51	
132	12	01-01-0007	2132623	151	8330.56	0.59	
133	12	01-01-0007	2136773	243	8346.77	0.95	
134	12	01-01-0007	2141816	146	8366.47	0.57	
135	13	01-01-0007	4108337	248	16048.19	0.97	
136	13	01-01-0007	4113185	225	16067.13	0.88	
137	13	01-01-0007	4120397	97	16095.3	0.38	
138	13	01-01-0007	4120686	195	16096.43	0.76	
139	13	01-01-0007	4122427	179	16103.23	0.7	
140	14	01-01-0007	4311506	151	16841.82	0.59	
141	14	01-01-0007	4331530	166	16920.04	0.65	
142	15	01-01-0007	5475796	159	21389.83	0.62	
143	15	01-01-0007	5477678	264	21397.18	1.03	
144	15	01-01-0007	5481283	138	21411.26	0.54	
145	16	01-01-0007	5582244	210	21805.64	0.82	
146	16	01-01-0007	5584832	125	21815.75	0.49	
147	16	01-01-0007	5585037	113	21816.55	0.44	
148	16	01-01-0007	5586708	156	21823.08	0.61	
149	16	01-01-0007	5605028	125	21894.64	0.49	
150	16	01-01-0007	5609500	138	21912.11	0.54	
151	17	01-01-0007	6448737	228	25190.38	0.89	
152	17	01-01-0007	6455900	236	25218.36	0.92	
153	17	01-01-0007	6457431	159	25224.34	0.62	
154	17	01-01-0007	6458450	264	25228.32	1.03	
155	17	01-01-0007	6461120	376	25238.75	1.47	
156	17	01-01-0007	6464077	182	25250.3	0.71	
157	17	01-01-0007	6464609	156	25252.38	0.61	
158	17	01-01-0007	6465841	164	25257.19	0.64	
159	17	01-01-0007	6466399	84	25259.37	0.33	
160	17	01-01-0007	6467438	251	25263.43	0.98	
161	17	01-01-0007	6470154	166	25274.04	0.65	
162	17	01-01-0007	6470802	202	25276.57	0.79	
163	17	01-01-0007	6471212	246	25278.17	0.96	
164	17	01-01-0007	6471634	154	25279.82	0.6	
165	17	01-01-0007	6472689	243	25283.94	0.95	
166	17	01-01-0007	6473853	215	25288.49	0.84	
167	18	01-01-0007	6594980	97	25761.64	0.38	
168	18	01-01-0007	6596268	146	25766.67	0.57	
169	18	01-01-0007	6596483	164	25767.51	0.64	
170	18	01-01-0007	6602094	143	25789.43	0.56	
171	18	01-01-0007	6603727	174	25795.81	0.68	
172	18	01-01-0007	6608914	256	25816.07	1	
173	18	01-01-0007	6609674	177	25819.04	0.69	
174	18	01-01-0007	6613501	225	25833.99	0.88	
175	18	01-01-0007	6614377	205	25837.41	0.8	
176	18	01-01-0007	6616305	136	25844.94	0.53	
177	18	01-01-0007	6620160	164	25860	0.64	
178	18	01-01-0007	6621235	143	25864.2	0.56	
179	19	01-01-0007	6673933	136	26070.05	0.53	
180	19	01-01-0007	6675246	207	26075.18	0.81	
181	19	01-01-0007	6685604	223	26115.64	0.87	
182	19	01-01-0007	6688115	182	26125.45	0.71	
183	19	01-01-0007	6689728	238	26131.75	0.93	
184	19	01-01-0007	6693356	225	26145.92	0.88	
185	19	01-01-0007	6693967	289	26148.31	1.13	
186	19	01-01-0007	6695411	315	26153.95	1.23	
187	19	01-01-0007	6696302	177	26157.43	0.69	
188	19	01-01-0007	6701773	297	26178.8	1.16	
189	19	01-01-0007	6702700	251	26182.42	0.98	
190	20	01-01-0007	6763999	195	26421.87	0.76	
191	20	01-01-0007	6766257	133	26430.69	0.52	
192	20	01-01-0007	6770066	205	26445.57	0.8	
193	20	01-01-0007	6770885	148	26448.77	0.58	
194	20	01-01-0007	6772088	225	26453.47	0.88	
195	20	01-01-0007	6773117	138	26457.49	0.54	
196	20	01-01-0007	6775974	325	26468.65	1.27	
197	20	01-01-0007	6777096	251	26473.03	0.98	
198	20	01-01-0007	6778908	179	26480.11	0.7	
199	20	01-01-0007	6781478	379	26490.15	1.48	
200	20	01-01-0007	6783237	307	26497.02	1.2	
201	20	01-01-0007	6784243	259	26500.95	1.01	
202	20	01-01-0007	6787039	220	26511.87	0.86	
203	21	01-01-0008	2753444	113	10755.64	0.44	
204	21	01-01-0008	2766436	189	10806.39	0.74	
205	21	01-01-0008	2767319	133	10809.84	0.52	
206	22	01-01-0008	3232568	125	12627.22	0.49	
207	22	01-01-0008	3232786	113	12628.07	0.44	
208	23	01-01-0008	4528422	335	17689.15	1.31	
209	23	01-01-0008	4531282	138	17700.32	0.54	
210	23	01-01-0008	4537769	287	17725.66	1.12	
211	23	01-01-0008	4538698	172	17729.29	0.67	
212	23	01-01-0008	4540104	151	17734.78	0.59	
213	23	01-01-0008	4548283	131	17766.73	0.51	
214	23	01-01-0008	4549501	174	17771.49	0.68	
215	23	01-01-0008	4551639	182	17779.84	0.71	
216	24	01-01-0008	4581322	399	17895.79	1.56	
217	24	01-01-0008	4586381	369	17915.55	1.44	
218	24	01-01-0008	4588429	243	17923.55	0.95	
219	24	01-01-0008	4591386	128	17935.1	0.5	
220	24	01-01-0008	4597066	136	17957.29	0.53	
221	25	01-01-0008	4609605	353	18006.27	1.38	
222	25	01-01-0008	4613926	233	18023.15	0.91	
223	25	01-01-0008	4617708	261	18037.92	1.02	
224	25	01-01-0008	4618140	179	18039.61	0.7	
225	25	01-01-0008	4624397	261	18064.05	1.02	
226	25	01-01-0008	4630792	131	18089.03	0.51	
227	25	01-01-0008	4634388	238	18103.08	0.93	
228	26	01-01-0008	4698225	128	18352.44	0.5	
229	27	01-01-0008	5757548	125	22490.42	0.49	
230	27	01-01-0008	5758241	210	22493.13	0.82	
231	27	01-01-0008	5758674	238	22494.82	0.93	
232	27	01-01-0008	5759711	330	22498.87	1.29	
233	27	01-01-0008	5771361	330	22544.38	1.29	
234	27	01-01-0008	5776581	297	22564.77	1.16	
235	27	01-01-0008	5777718	238	22569.21	0.93	
236	27	01-01-0008	5778547	100	22572.45	0.39	
237	27	01-01-0008	5778801	110	22573.44	0.43	
238	27	01-01-0008	5782845	177	22589.24	0.69	
239	28	01-01-0008	5881423	366	22974.31	1.43	
240	28	01-01-0008	5882742	212	22979.46	0.83	
241	28	01-01-0008	5884741	420	22987.27	1.64	
242	28	01-01-0008	5886464	151	22994	0.59	
243	28	01-01-0008	5888476	151	23001.86	0.59	
244	28	01-01-0008	5894221	113	23024.3	0.44	
245	28	01-01-0008	5900682	238	23049.54	0.93	
246	29	01-01-0008	5930386	174	23165.57	0.68	
247	29	01-01-0008	5934364	133	23181.11	0.52	
248	29	01-01-0008	5940780	143	23206.17	0.56	
249	29	01-01-0008	5944243	189	23219.7	0.74	
250	29	01-01-0008	5946514	161	23228.57	0.63	
251	30	01-01-0008	5987259	118	23387.73	0.46	
252	30	01-01-0008	6005565	123	23459.24	0.48	
253	30	01-01-0008	6006548	154	23463.08	0.6	
254	30	01-01-0008	6007565	120	23467.05	0.47	
255	31	01-01-0010	894707	120	3494.95	0.47	
256	31	01-01-0010	896456	210	3501.78	0.82	
257	31	01-01-0010	897326	187	3505.18	0.73	
258	31	01-01-0010	902275	133	3524.51	0.52	
259	31	01-01-0010	905075	105	3535.45	0.41	
260	31	01-01-0010	907041	251	3543.13	0.98	
261	31	01-01-0010	908749	266	3549.8	1.04	
262	31	01-01-0010	910784	182	3557.75	0.71	
263	31	01-01-0010	911301	202	3559.77	0.79	
264	31	01-01-0010	911777	164	3561.63	0.64	
265	31	01-01-0010	912737	202	3565.38	0.79	
266	31	01-01-0010	913516	123	3568.42	0.48	
267	31	01-01-0010	915082	236	3574.54	0.92	
268	31	01-01-0010	916844	125	3581.42	0.49	
269	31	01-01-0010	917245	248	3582.99	0.97	
270	31	01-01-0010	917857	218	3585.38	0.85	
271	31	01-01-0010	918431	120	3587.62	0.47	
272	31	01-01-0010	919278	172	3590.93	0.67	
273	31	01-01-0010	919754	356	3592.79	1.39	
274	32	01-01-0010	2312084	364	9031.58	1.42	
275	32	01-01-0010	2312978	271	9035.07	1.06	
276	32	01-01-0010	2317647	161	9053.31	0.63	
277	32	01-01-0010	2318817	113	9057.88	0.44	
278	32	01-01-0010	2319214	131	9059.43	0.51	
279	32	01-01-0010	2319987	256	9062.45	1	
280	32	01-01-0010	2321718	192	9069.21	0.75	
281	32	01-01-0010	2322752	177	9073.25	0.69	
282	32	01-01-0010	2323543	105	9076.34	0.41	
283	32	01-01-0010	2330125	143	9102.05	0.56	
284	32	01-01-0010	2336863	248	9128.37	0.97	
285	32	01-01-0010	2339023	151	9136.81	0.59	
286	32	01-01-0010	2340823	113	9143.84	0.44	
287	33	01-01-0010	3439895	246	13437.09	0.96	
288	33	01-01-0010	3441521	187	13443.44	0.73	
289	33	01-01-0010	3442419	238	13446.95	0.93	
290	33	01-01-0010	3446116	131	13461.39	0.51	
291	33	01-01-0010	3447590	166	13467.15	0.65	
292	33	01-01-0010	3448632	154	13471.22	0.6	
293	33	01-01-0010	3455434	95	13497.79	0.37	
294	33	01-01-0010	3455695	182	13498.81	0.71	
295	33	01-01-0010	3456742	187	13502.9	0.73	
296	33	01-01-0010	3458665	192	13510.41	0.75	
297	33	01-01-0010	3459835	172	13514.98	0.67	
298	34	01-01-0010	4470164	264	17461.58	1.03	
299	34	01-01-0010	4473137	207	17473.19	0.81	
300	34	01-01-0010	4479549	125	17498.24	0.49	
301	34	01-01-0010	4480563	120	17502.2	0.47	
302	34	01-01-0010	4484864	82	17519	0.32	
303	34	01-01-0010	4485839	120	17522.81	0.47	
304	34	01-01-0010	4490573	212	17541.3	0.83	
305	34	01-01-0010	4495091	282	17558.95	1.1	
306	35	01-01-0010	5154156	172	20133.42	0.67	
307	35	01-01-0010	5155622	141	20139.15	0.55	
308	35	01-01-0010	5158121	128	20148.91	0.5	
309	35	01-01-0010	5158454	97	20150.21	0.38	
310	35	01-01-0010	5163121	218	20168.44	0.85	
311	35	01-01-0010	5165210	212	20176.6	0.83	
312	35	01-01-0010	5171279	320	20200.31	1.25	
313	35	01-01-0010	5172314	136	20204.35	0.53	
314	36	01-01-0010	5615401	141	21935.16	0.55	
315	36	01-01-0010	5617362	148	21942.82	0.58	
316	36	01-01-0010	5618772	141	21948.33	0.55	
317	36	01-01-0010	5619599	166	21951.56	0.65	
318	36	01-01-0010	5620826	136	21956.35	0.53	
319	36	01-01-0010	5625390	463	21974.18	1.81	
320	36	01-01-0010	5627722	146	21983.29	0.57	
321	36	01-01-0010	5629719	210	21991.09	0.82	
322	36	01-01-0010	5631117	113	21996.55	0.44	
323	36	01-01-0010	5632888	136	22003.47	0.53	
324	36	01-01-0010	5637448	166	22021.28	0.65	
325	36	01-01-0010	5638828	136	22026.67	0.53	
326	36	01-01-0010	5639770	118	22030.35	0.46	
327	36	01-01-0010	5641211	228	22035.98	0.89	
328	37	01-01-0010	6095951	218	23812.31	0.85	
329	37	01-01-0010	6097062	300	23816.65	1.17	
330	37	01-01-0010	6097641	100	23818.91	0.39	
331	37	01-01-0010	6098235	192	23821.23	0.75	
332	37	01-01-0010	6098506	138	23822.29	0.54	
333	37	01-01-0010	6099389	259	23825.74	1.01	
334	37	01-01-0010	6100355	225	23829.51	0.88	
335	37	01-01-0010	6110116	95	23867.64	0.37	
336	37	01-01-0010	6111119	164	23871.56	0.64	
337	37	01-01-0010	6113597	187	23881.24	0.73	
338	37	01-01-0010	6114770	233	23885.82	0.91	
339	37	01-01-0010	6115054	202	23886.93	0.79	
340	37	01-01-0010	6116943	82	23894.31	0.32	
341	37	01-01-0010	6117821	77	23897.74	0.3	
342	38	01-01-0010	6135204	210	23965.64	0.82	
343	38	01-01-0010	6137981	294	23976.49	1.15	
344	38	01-01-0010	6145628	207	24006.36	0.81	
345	38	01-01-0010	6147942	261	24015.4	1.02	
346	38	01-01-0010	6148329	169	24016.91	0.66	
347	38	01-01-0010	6149883	113	24022.98	0.44	
348	38	01-01-0010	6152287	187	24032.37	0.73	
349	38	01-01-0010	6153270	192	24036.21	0.75	
350	38	01-01-0010	6155374	159	24044.43	0.62	
351	38	01-01-0010	6156058	269	24047.1	1.05	
352	38	01-01-0010	6157079	192	24051.09	0.75	
353	38	01-01-0010	6158136	177	24055.22	0.69	
354	38	01-01-0010	6159677	154	24061.24	0.6	
355	38	01-01-0010	6159946	428	24062.29	1.67	
356	38	01-01-0010	6161631	123	24068.87	0.48	
357	39	01-01-0010	6187116	223	24168.42	0.87	
358	39	01-01-0010	6188221	182	24172.74	0.71	
359	39	01-01-0010	6188897	133	24175.38	0.52	
360	39	01-01-0010	6189268	120	24176.83	0.47	
361	39	01-01-0010	6190546	264	24181.82	1.03	
362	39	01-01-0010	6196844	253	24206.42	0.99	
363	39	01-01-0010	6198198	200	24211.71	0.78	
364	39	01-01-0010	6199176	243	24215.53	0.95	
365	39	01-01-0010	6200256	169	24219.75	0.66	
366	39	01-01-0010	6201864	223	24226.03	0.87	
367	39	01-01-0010	6202908	328	24230.11	1.28	
368	39	01-01-0010	6210644	174	24260.33	0.68	
369	40	01-01-0010	6238541	110	24369.3	0.43	
370	40	01-01-0010	6244301	202	24391.8	0.79	
371	40	01-01-0010	6248236	164	24407.17	0.64	
372	40	01-01-0010	6248712	97	24409.03	0.38	
373	40	01-01-0010	6250982	200	24417.9	0.78	
374	40	01-01-0010	6251259	205	24418.98	0.8	
375	40	01-01-0010	6251978	184	24421.79	0.72	
376	40	01-01-0010	6252744	161	24424.78	0.63	
377	40	01-01-0010	6254610	108	24432.07	0.42	
378	40	01-01-0010	6256922	261	24441.1	1.02	
379	40	01-01-0010	6261706	233	24459.79	0.91	
380	40	01-01-0010	6263245	192	24465.8	0.75	
381	40	01-01-0010	6266312	210	24477.78	0.82	
382	41	01-01-0011	886787	115	3464.01	0.45	
383	41	01-01-0011	889108	136	3473.08	0.53	
384	41	01-01-0011	890732	182	3479.42	0.71	
385	41	01-01-0011	891640	371	3482.97	1.45	
386	41	01-01-0011	892751	146	3487.31	0.57	
387	41	01-01-0011	897966	192	3507.68	0.75	
388	41	01-01-0011	909284	182	3551.89	0.71	
389	41	01-01-0011	911050	136	3558.79	0.53	
390	42	01-01-0011	1890632	120	7385.28	0.47	
391	42	01-01-0011	1891011	187	7386.76	0.73	
392	42	01-01-0011	1891950	220	7390.43	0.86	
393	42	01-01-0011	1894638	159	7400.93	0.62	
394	42	01-01-0011	1895959	453	7406.09	1.77	
395	42	01-01-0011	1896681	374	7408.91	1.46	
396	42	01-01-0011	1898952	317	7417.78	1.24	
397	42	01-01-0011	1907707	159	7451.98	0.62	
398	42	01-01-0011	1909619	392	7459.45	1.53	
399	42	01-01-0011	1910612	394	7463.33	1.54	
400	43	01-01-0011	3659318	200	14294.21	0.78	
401	43	01-01-0011	3662310	128	14305.9	0.5	
402	43	01-01-0011	3663680	108	14311.25	0.42	
403	43	01-01-0011	3664573	392	14314.74	1.53	
404	43	01-01-0011	3665595	274	14318.73	1.07	
405	43	01-01-0011	3666844	456	14323.61	1.78	
406	43	01-01-0011	3668541	131	14330.24	0.51	
407	43	01-01-0011	3669207	358	14332.84	1.4	
408	43	01-01-0011	3673254	125	14348.65	0.49	
409	43	01-01-0011	3674058	182	14351.79	0.71	
410	43	01-01-0011	3674698	118	14354.29	0.46	
411	43	01-01-0011	3676063	187	14359.62	0.73	
412	43	01-01-0011	3676974	287	14363.18	1.12	
413	43	01-01-0011	3678582	195	14369.46	0.76	
414	44	01-01-0011	3961106	174	15473.07	0.68	
415	44	01-01-0011	3962959	92	15480.31	0.36	
416	44	01-01-0011	3969971	131	15507.7	0.51	
417	44	01-01-0011	3971108	159	15512.14	0.62	
418	44	01-01-0011	3973699	120	15522.26	0.47	
419	44	01-01-0011	3974372	84	15524.89	0.33	
420	44	01-01-0011	3977649	146	15537.69	0.57	
421	44	01-01-0011	3979850	274	15546.29	1.07	
422	44	01-01-0011	3980680	338	15549.53	1.32	
423	44	01-01-0011	3981366	108	15552.21	0.42	
424	44	01-01-0011	3985280	218	15567.5	0.85	
425	45	01-01-0011	4143278	156	16184.68	0.61	
426	45	01-01-0011	4144901	187	16191.02	0.73	
427	45	01-01-0011	4146806	197	16198.46	0.77	
428	45	01-01-0011	4148785	269	16206.19	1.05	
429	45	01-01-0011	4149732	289	16209.89	1.13	
430	45	01-01-0011	4150723	202	16213.76	0.79	
431	45	01-01-0011	4152218	259	16219.6	1.01	
432	45	01-01-0011	4153454	248	16224.43	0.97	
433	45	01-01-0011	4154053	330	16226.77	1.29	
434	45	01-01-0011	4156060	238	16234.61	0.93	
435	45	01-01-0011	4158774	325	16245.21	1.27	
436	45	01-01-0011	4163899	172	16265.23	0.67	
437	45	01-01-0011	4166019	253	16273.51	0.99	
438	45	01-01-0011	4166996	346	16277.33	1.35	
439	46	01-01-0011	4550019	256	17773.51	1	
440	46	01-01-0011	4566456	259	17837.72	1.01	
441	46	01-01-0011	4570138	141	17852.1	0.55	
442	46	01-01-0011	4573990	164	17867.15	0.64	
443	47	01-01-0011	4927898	102	19249.6	0.4	
444	47	01-01-0011	4929615	205	19256.31	0.8	
445	47	01-01-0011	4931110	192	19262.15	0.75	
446	47	01-01-0011	4932255	251	19266.62	0.98	
447	47	01-01-0011	4934208	223	19274.25	0.87	
448	47	01-01-0011	4940186	333	19297.6	1.3	
449	47	01-01-0011	4941084	102	19301.11	0.4	
450	47	01-01-0011	4943951	420	19312.31	1.64	
451	47	01-01-0011	4945405	115	19317.99	0.45	
452	47	01-01-0011	4950428	146	19337.61	0.57	
453	48	01-01-0011	5624847	243	21972.06	0.95	
454	48	01-01-0011	5626519	305	21978.59	1.19	
455	49	01-01-0011	5767995	294	22531.23	1.15	
456	49	01-01-0011	5769111	297	22535.59	1.16	
457	49	01-01-0011	5784806	238	22596.9	0.93	
458	49	01-01-0011	5785912	251	22601.22	0.98	
459	49	01-01-0011	5787136	108	22606	0.42	
460	50	01-01-0011	5847667	338	22842.45	1.32	
461	50	01-01-0011	5848742	169	22846.65	0.66	
462	50	01-01-0011	5849708	148	22850.42	0.58	
463	50	01-01-0011	5850770	164	22854.57	0.64	
464	50	01-01-0011	5853588	97	22865.58	0.38	
465	50	01-01-0011	5860460	148	22892.42	0.58	
466	50	01-01-0011	5861524	118	22896.58	0.46	
467	50	01-01-0011	5862669	148	22901.05	0.58	
468	50	01-01-0011	5869688	100	22928.47	0.39	
469	53	01-01-0012	3535788	108	13811.67	0.42	
470	55	01-01-0012	4511823	218	17624.31	0.85	
471	61	01-01-0013	525020	197	2050.86	0.77	
472	61	01-01-0013	527252	136	2059.58	0.53	
473	61	01-01-0013	527729	120	2061.44	0.47	
474	61	01-01-0013	533353	179	2083.41	0.7	
475	61	01-01-0013	537326	136	2098.93	0.53	
476	62	01-01-0013	1134131	205	4430.2	0.8	
477	62	01-01-0013	1134592	141	4432	0.55	
478	62	01-01-0013	1138836	195	4448.58	0.76	
479	62	01-01-0013	1145444	195	4474.39	0.76	
480	62	01-01-0013	1146284	154	4477.67	0.6	
481	62	01-01-0013	1147999	274	4484.37	1.07	
482	63	01-01-0013	2088753	192	8159.19	0.75	
483	63	01-01-0013	2090890	330	8167.54	1.29	
484	63	01-01-0013	2094487	133	8181.59	0.52	
485	63	01-01-0013	2098757	236	8198.27	0.92	
486	64	01-01-0013	2144038	248	8375.15	0.97	
487	66	01-01-0013	3033715	284	11850.45	1.11	
488	66	01-01-0013	3035876	174	11858.89	0.68	
489	66	01-01-0013	3048742	215	11909.15	0.84	
490	66	01-01-0013	3056817	320	11940.69	1.25	
491	67	01-01-0013	4081009	141	15941.44	0.55	
492	68	01-01-0013	4221440	151	16490	0.59	
493	68	01-01-0013	4223811	271	16499.26	1.06	
494	69	01-01-0013	5672666	118	22158.85	0.46	
495	69	01-01-0013	5681183	302	22192.12	1.18	
496	70	01-01-0013	6965924	261	27210.64	1.02	
497	70	01-01-0013	6970327	620	27227.84	2.42	
498	70	01-01-0013	6971540	502	27232.58	1.96	
499	70	01-01-0013	6988352	269	27298.25	1.05	
500	70	01-01-0013	6990231	271	27305.59	1.06	
501	70	01-01-0013	6993006	192	27316.43	0.75	
502	71	01-01-0014	1674629	141	6541.52	0.55	
503	71	01-01-0014	1688901	123	6597.27	0.48	
504	71	01-01-0014	1693768	136	6616.28	0.53	
505	72	01-01-0014	1723343	172	6731.81	0.67	
506	72	01-01-0014	1724567	146	6736.59	0.57	
507	73	01-01-0014	2159562	184	8435.79	0.72	
508	73	01-01-0014	2182917	212	8527.02	0.83	
509	74	01-01-0014	2349243	404	9176.73	1.58	
510	75	01-01-0014	3285568	133	12834.25	0.52	
511	75	01-01-0014	3286633	228	12838.41	0.89	
512	75	01-01-0014	3287350	218	12841.21	0.85	
513	75	01-01-0014	3291633	108	12857.94	0.42	
514	75	01-01-0014	3293466	113	12865.1	0.44	
515	76	01-01-0014	3352054	159	13093.96	0.62	
516	76	01-01-0014	3355983	307	13109.31	1.2	
517	76	01-01-0014	3357092	315	13113.64	1.23	
